Order Date,Product Name,Category,Region,Unit_cost,Quantity,cost,Sales,Profit
12/28/2017,Wilson Jones Impact Binders,Office Supplies,Central,3,5,13,26,13
12/19/2015,Xerox 1903,Office Supplies,East,3,5,15,30,15
12/19/2015,Logitech diNovo Edge Keyboard,Technology,East,192,9,1732,2250,517
12/19/2015,Bretford Rectangular Conference Table Tops,Furniture,East,290,4,1158,1053,105
11/5/2017,Xerox 1996,Office Supplies,West,3,2,7,13,6
9/10/2015,"Seth Thomas 13 1/2"" Wall Clock",Furniture,West,12,6,74,107,33
11/16/2017,iOttie HLCRIO102 Car Mount,Technology,East,19,6,114,120,6
9/11/2017,Xerox 1953,Office Supplies,Central,2,3,7,10,3
9/11/2017,Bevis Round Conference Table Top & Single Column Base,Furniture,Central,116,5,578,512,66
9/11/2017,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Central,3,2,6,2,4
7/14/2017,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,West,2,2,3,4,1
7/14/2017,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,West,76,3,227,277,50
7/14/2017,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,West,1,4,3,5,2
7/14/2017,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,West,13,4,51,72,21
7/14/2017,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,West,4,3,11,19,8
7/14/2017,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,West,40,3,121,141,20
7/14/2017,GE 30524EE4,Technology,West,139,3,417,470,53
3/30/2017,Manco Dry-Lighter Erasable Highlighter,Office Supplies,West,2,2,4,6,2
3/30/2017,AT&T CL83451 4-Handset Telephone,Technology,West,146,1,146,165,19
1/31/2016,Staple envelope,Office Supplies,East,6,2,12,23,12
6/8/2017,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Central,8,4,31,12,19
11/2/2014,AT&T CL82213,Technology,West,21,2,41,46,5
11/2/2014,Adjustable Depth Letter/Legal Cart,Office Supplies,West,129,2,258,363,105
7/14/2017,Xerox 1950,Office Supplies,East,3,2,6,9,3
7/14/2017,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,East,252,9,2268,1890,378
7/14/2017,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,East,11,5,57,62,5
7/14/2017,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,East,50,5,248,397,149
7/14/2017,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,East,32,7,221,239,18
7/14/2017,Crayola Colored Pencils,Office Supplies,East,2,5,11,13,2
12/9/2017,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,South,8,2,16,29,14
12/9/2017,Belkin F9M820V08 8 Outlet Surge,Office Supplies,South,31,5,153,215,62
12/9/2017,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,South,2,4,8,16,7
12/9/2017,Logitech ClearChat Comfort/USB Headset H390,Technology,South,20,5,98,146,48
12/9/2017,Eldon Gobal File Keepers,Office Supplies,South,15,1,15,15,1
12/9/2017,Avery 492,Office Supplies,South,2,2,3,6,3
12/9/2017,Canon Imageclass D680 Copier / Fax,Technology,South,385,2,770,1400,630
9/5/2016,Recycled Easel Ring Binders,Office Supplies,East,8,2,16,9,7
9/5/2016,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,East,3,6,15,9,6
9/5/2016,"Global Push Button Manager's Chair, Indigo",Furniture,East,43,2,86,85,1
9/10/2014,Peel & Seel Envelopes,Office Supplies,West,2,7,14,22,8
9/10/2014,GuestStacker Chair with Chrome Finish Legs,Furniture,West,268,5,1338,1487,149
9/26/2017,Staple envelope,Office Supplies,West,6,6,39,72,33
9/26/2017,Stackable Trays,Furniture,West,2,3,6,9,3
9/26/2017,Xerox 1895,Office Supplies,West,3,6,20,36,16
9/26/2017,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,West,4,3,12,17,6
9/26/2017,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,West,206,3,617,931,314
6/17/2016,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,West,93,3,280,266,13
6/17/2016,"Global Manager's Adjustable Task Chair, Storm",Furniture,West,107,4,429,483,54
2/25/2017,"Global High-Back Leather Tilter, Burgundy",Furniture,South,109,2,219,197,22
2/25/2017,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,South,45,5,226,232,6
3/31/2017,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,West,7,3,22,30,8
12/3/2017,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Central,14,2,28,14,14
2/19/2016,Xerox 1880,Office Supplies,West,19,2,38,71,33
12/2/2017,Letter Size Cart,Office Supplies,West,101,1,101,114,13
12/2/2017,Aluminum Screw Posts,Office Supplies,West,8,8,61,37,24
12/2/2017,Hon 4-Shelf Metal Bookcases,Furniture,West,76,8,606,242,364
12/2/2017,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,West,22,2,45,50,5
12/2/2017,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,West,85,6,509,509,0
12/2/2017,Macally Suction Cup Mount,Technology,West,12,6,72,57,14
12/2/2017,Hon GuestStacker Chair,Furniture,West,168,5,839,907,68
10/10/2014,Motorola Droid Maxx,Technology,Central,108,6,648,720,72
10/10/2014,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Central,99,7,690,756,66
10/10/2014,GBC Personal VeloBind Strips,Office Supplies,Central,6,5,31,12,19
10/10/2014,Avery Non-Stick Binders,Office Supplies,Central,2,1,2,1,2
9/5/2016,"Executive Impressions 12"" Wall Clock",Furniture,Central,11,3,33,21,12
11/20/2014,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,East,6,3,17,35,17
11/20/2014,Toshiba IPT2010-SD IP Telephone,Technology,East,103,6,617,834,217
11/20/2014,3M Organizer Strips,Office Supplies,East,3,3,8,13,5
11/20/2014,Xerox 2000,Office Supplies,East,3,4,13,26,12
5/10/2014,Bestar Classic Bookcase,Furniture,East,81,7,567,350,217
5/10/2014,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,East,3,5,17,22,5
11/27/2017,Xerox 1909,Office Supplies,Central,14,6,85,158,73
11/27/2017,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Central,91,3,274,498,224
11/1/2014,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,East,126,3,379,534,155
11/1/2014,Xerox 1934,Office Supplies,East,29,3,86,168,82
11/1/2014,"Master Big Foot Doorstop, Beige",Furniture,East,4,6,22,32,10
12/30/2016,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,East,171,1,171,171,0
9/3/2016,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Central,50,4,199,199,0
10/5/2017,Logitech MX Performance Wireless Mouse,Technology,West,25,2,50,64,14
1/30/2016,Global Deluxe High-Back Office Chair in Storm,Furniture,West,124,4,495,435,60
1/30/2016,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,West,41,1,41,49,8
4/21/2017,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Central,13,3,40,48,8
4/21/2017,Xerox 230,Office Supplies,Central,3,4,13,21,7
12/5/2014,Prang Colored Pencils,Office Supplies,West,2,9,15,26,12
12/5/2014,Xerox 1933,Office Supplies,West,7,4,26,49,23
12/5/2014,Advantus Plastic Paper Clips,Office Supplies,West,3,3,8,15,7
10/21/2014,"Eldon Base for stackable storage shelf, platinum",Office Supplies,South,37,5,185,195,10
10/21/2014,Hon 2111 Invitation Series Straight Table,Furniture,South,120,4,479,591,112
10/21/2014,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,South,2,1,2,3,1
12/8/2015,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,West,109,2,218,222,4
12/8/2015,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,West,49,4,196,236,40
11/2/2014,"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,West,13,2,27,42,15
11/2/2014,Samsung Rugby III,Technology,West,48,1,48,53,5
12/18/2016,Hon Every-Day Series Multi-Task Chairs,Furniture,Central,150,3,451,564,113
11/23/2015,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,East,236,8,1890,2625,735
11/23/2015,Newell 315,Office Supplies,East,4,3,13,18,4
8/13/2015,Fellowes High-Stak Drawer Files,Office Supplies,East,136,3,407,423,16
4/16/2015,Novimex Turbo Task Chair,Furniture,East,62,2,125,128,3
3/21/2014,Samsung Galaxy S4 Active,Technology,South,370,7,2590,3500,910
3/21/2014,Avery 492,Office Supplies,South,2,5,8,14,7
3/21/2014,Xerox 1919,Office Supplies,South,21,3,63,123,60
3/21/2014,American Pencil,Office Supplies,South,2,4,7,9,3
3/21/2014,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,South,21,3,64,123,59
11/16/2017,DAX Cubicle Frames - 8x10,Furniture,West,4,3,12,17,5
9/25/2015,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Central,17,7,116,129,13
9/5/2016,"6"" Cubicle Wall Clock, Black",Furniture,East,5,9,47,58,12
9/5/2016,"Global Task Chair, Black",Furniture,East,45,2,91,71,19
9/5/2016,Newell 329,Office Supplies,East,2,3,7,8,1
9/5/2016,Global Comet Stacking Arm Chair,Furniture,East,317,3,951,887,63
4/20/2017,Premium Transparent Presentation Covers by GBC,Office Supplies,Central,11,7,76,147,70
4/20/2017,Cardinal EasyOpen D-Ring Binders,Office Supplies,Central,5,4,18,37,18
6/15/2015,Jabra SPEAK 410,Technology,West,68,3,203,226,23
9/17/2014,Newell 313,Office Supplies,West,2,2,5,5,0
9/17/2014,Boston 16701 Slimline Battery Pencil Sharpener,Office Supplies,West,11,3,33,38,5
9/17/2014,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,West,5,5,27,40,13
9/17/2014,Plantronics Single Ear Headset,Technology,West,10,5,52,30,22
9/17/2014,Xerox 1960,Office Supplies,West,17,6,102,149,46
9/17/2014,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,West,4,10,39,56,17
7/8/2016,Xerox 213,Office Supplies,East,3,2,7,13,6
5/27/2016,36X48 HARDFLOOR CHAIRMAT,Furniture,Central,20,3,59,25,33
5/27/2016,G.E. Halogen Desk Lamp Bulbs,Furniture,Central,4,2,7,6,2
5/27/2016,Standard Rollaway File with Lock,Office Supplies,Central,133,9,1200,1297,97
12/24/2017,Economy Rollaway Files,Office Supplies,Central,122,2,244,264,20
5/3/2017,Xerox 2,Office Supplies,West,3,4,13,26,12
5/3/2017,Newell 350,Office Supplies,West,2,7,16,23,7
2/22/2014,Xerox 220,Office Supplies,West,3,3,10,19,9
2/8/2015,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Central,3,2,5,10,4
2/8/2015,"Advantus Push Pins, Aluminum Head",Office Supplies,Central,4,1,4,6,2
2/8/2015,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Central,2,2,4,6,2
8/24/2015,"DAX Value U-Channel Document Frames, Easel Back",Furniture,East,3,3,10,15,5
11/30/2014,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,South,1,9,11,7,4
12/10/2016,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,East,5,2,10,19,9
12/10/2016,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,East,92,5,459,680,221
10/27/2017,Chromcraft Rectangular Conference Tables,Furniture,West,180,1,180,190,9
10/27/2017,Griffin GC17055 Auxiliary Audio Cable,Technology,West,13,5,65,72,7
11/25/2014,Logitech Mobile Speakerphone P710e - speaker phone,Technology,West,99,5,493,540,47
11/25/2014,Hon GuestStacker Chair,Furniture,West,168,4,671,725,54
11/25/2014,Staples in misc. colors,Office Supplies,West,2,3,5,7,3
7/14/2014,Belkin 7 Outlet SurgeMaster II,Office Supplies,East,28,1,28,39,11
5/23/2015,Harmony Air Purifier,Office Supplies,Central,121,5,605,851,246
5/23/2015,Westinghouse Clip-On Gooseneck Lamps,Furniture,Central,6,9,56,75,20
11/21/2015,Fellowes Command Center 5-outlet power strip,Office Supplies,West,50,6,297,326,28
11/21/2015,Belkin Standard 104 key USB Keyboard,Technology,West,12,2,25,23,1
11/21/2015,Avery 506,Office Supplies,West,2,5,11,17,5
3/30/2014,Airmail Envelopes,Office Supplies,Central,44,5,222,336,113
3/30/2014,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Central,23,7,164,252,88
3/30/2014,"Global Stack Chair without Arms, Black",Furniture,Central,19,7,136,127,9
12/29/2017,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,South,112,8,894,1208,314
12/29/2017,GBC ProClick Spines for 32-Hole Punch,Office Supplies,South,7,1,7,13,6
12/29/2017,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,South,25,1,25,35,10
12/29/2017,"Global Leather and Oak Executive Chair, Black",Furniture,South,214,1,214,301,87
12/29/2017,Harbour Creations Steel Folding Chair,Furniture,South,60,3,181,259,78
3/2/2017,Newell 34,Office Supplies,East,15,3,44,60,15
3/2/2017,Staple envelope,Office Supplies,East,4,7,31,58,27
3/2/2017,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,East,170,2,340,442,102
3/2/2017,Easy-staple paper,Office Supplies,East,6,6,35,68,33
10/6/2016,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,West,274,6,1642,704,938
10/6/2016,Recycled Easel Ring Binders,Office Supplies,West,8,4,33,18,15
10/6/2016,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,West,5,4,21,12,9
10/6/2016,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,West,13,5,67,68,1
4/5/2015,GuestStacker Chair with Chrome Finish Legs,Furniture,West,268,3,803,892,89
9/9/2014,"3D Systems Cube Printer, 2nd Generation, White",Technology,South,936,2,1872,1300,572
3/15/2016,Avery Round Ring Poly Binders,Office Supplies,West,1,2,3,5,2
3/15/2016,Global Comet Stacking Arm Chair,Furniture,West,317,4,1268,1352,85
12/27/2015,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,East,224,9,2014,1549,465
12/27/2015,Staple envelope,Office Supplies,East,4,3,13,20,7
8/7/2017,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Central,44,3,133,119,13
8/7/2017,Safco Industrial Shelving,Office Supplies,Central,72,2,143,118,25
3/22/2015,Newell 316,Office Supplies,South,4,4,14,20,5
11/30/2015,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,West,13,4,52,81,29
11/30/2015,Xerox 1997,Office Supplies,West,3,4,13,26,12
4/15/2014,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,West,38,2,76,107,31
4/15/2014,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,West,28,4,111,188,77
7/30/2017,GBC ProClick Punch Binding System,Office Supplies,East,33,4,131,77,54
6/1/2017,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Central,6,5,28,54,26
1/7/2014,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Central,43,3,130,77,54
1/7/2014,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Central,4,7,29,10,18
9/29/2017,Newell 334,Office Supplies,West,15,5,73,99,26
9/13/2017,Fluorescent Highlighters by Dixon,Office Supplies,South,3,5,13,16,3
10/22/2014,Tenex Chairmats For Use with Hard Floors,Furniture,South,30,4,120,130,10
10/4/2016,Ibico Plastic Spiral Binding Combs,Office Supplies,East,16,1,16,30,14
10/4/2016,Hewlett Packard LaserJet 3310 Copier,Technology,East,312,9,2808,5400,2592
10/4/2016,Letter Size File,Office Supplies,East,28,3,85,119,35
11/27/2015,Xerox 1977,Office Supplies,East,3,6,21,40,19
11/27/2015,Xerox 1884,Office Supplies,East,11,3,32,60,28
11/27/2015,Logitech G35 7.1-Channel Surround Sound Headset,Technology,East,86,2,172,260,88
11/27/2015,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,East,138,1,138,171,32
11/27/2015,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,East,11,3,34,39,5
11/27/2015,Xerox 197,Office Supplies,East,17,5,85,155,70
11/27/2015,Hon Non-Folding Utility Tables,Furniture,East,112,4,446,446,0
5/6/2017,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,West,37,3,112,153,41
10/8/2014,"Maxell 74 Minute CDR, 10/Pack",Technology,South,6,3,18,23,5
12/31/2014,Xerox 1917,Office Supplies,East,26,4,104,196,92
12/31/2014,Xerox 1970,Office Supplies,East,3,3,8,15,7
12/31/2014,Plantronics Savi W720 Multi-Device Wireless Headset System,Technology,East,236,4,945,1688,743
12/31/2014,Sauder Inglewood Library Bookcases,Furniture,East,132,2,263,342,79
12/31/2014,"Global Fabric Manager's Chair, Dark Gray",Furniture,East,76,6,454,606,151
4/28/2015,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Central,145,1,145,187,41
4/28/2015,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Central,635,3,1906,3813,1906
2/14/2015,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,East,2,9,17,26,10
2/14/2015,Samsung Galaxy S4,Technology,East,438,1,438,626,188
11/25/2016,Chromcraft Round Conference Tables,Furniture,Central,138,9,1239,1569,329
11/25/2016,Wilson Jones International Size A4 Ring Binders,Office Supplies,Central,9,1,9,17,8
11/25/2016,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Central,12,8,98,160,62
7/15/2017,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,South,43,3,130,180,50
7/15/2017,Hon 5100 Series Wood Tables,Furniture,South,239,3,716,873,157
7/15/2017,Xerox 1999,Office Supplies,South,3,2,7,13,6
12/29/2014,Alphabetical Labels for Top Tab Filing,Office Supplies,West,7,6,44,89,44
12/29/2014,HTC One,Technology,West,71,4,284,320,36
3/22/2016,"Global Stack Chair with Arms, Black",Furniture,West,22,7,153,168,15
7/2/2017,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Central,21,5,105,164,59
7/2/2017,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Central,3,4,13,5,8
12/14/2017,Canon PC1080F Personal Copier,Technology,East,366,2,732,1200,468
12/14/2017,Safco Industrial Shelving,Office Supplies,East,72,1,72,74,2
12/14/2017,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,East,6,3,19,26,7
12/14/2017,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,East,2,6,9,17,8
12/14/2017,Bretford Rectangular Conference Table Tops,Furniture,East,290,2,579,527,53
8/26/2016,Xerox 1950,Office Supplies,Central,3,2,6,12,6
8/26/2016,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Central,50,3,151,210,59
8/26/2016,Hon 4060 Series Tables,Furniture,Central,87,4,349,448,99
8/26/2016,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Central,106,3,317,480,163
8/26/2016,Newell 335,Office Supplies,Central,2,3,6,9,3
10/15/2017,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,West,4,2,7,12,4
10/25/2014,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,East,13,3,40,41,1
10/25/2014,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,East,8,3,23,14,10
4/2/2015,Samsung HM1900 Bluetooth Headset,Technology,West,11,5,55,88,33
10/28/2017,"Computer Room Manger, 14""",Furniture,South,21,3,62,78,16
10/28/2017,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,South,88,2,177,147,29
10/28/2017,Xerox 1936,Office Supplies,South,11,3,32,48,16
12/5/2014,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,West,30,6,178,250,73
11/3/2017,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,East,13,3,40,41,1
1/6/2015,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,West,4,5,20,30,9
1/6/2015,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,West,2,2,3,2,1
9/9/2017,Microsoft Wireless Mobile Mouse 4000,Technology,West,27,4,109,160,51
1/5/2015,Newell 34,Office Supplies,East,15,3,44,60,15
1/5/2015,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,East,5,2,9,17,8
1/5/2015,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,East,4,2,9,13,5
4/16/2017,Hoover Commercial SteamVac,Office Supplies,West,10,3,29,41,12
9/10/2015,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Central,182,1,182,180,3
9/25/2016,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,East,268,1,268,286,18
9/25/2016,Eldon Gobal File Keepers,Office Supplies,East,15,2,29,24,5
9/25/2016,"SAFCO Commercial Wire Shelving, Black",Office Supplies,East,138,3,414,332,83
3/16/2015,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,East,4,3,11,18,6
11/26/2016,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Central,3,4,14,18,4
9/26/2016,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,South,169,3,508,432,76
6/13/2017,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,West,79,4,317,291,25
9/18/2017,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,Central,20,4,79,115,36
